,sentence,physics,race,religion
1829,What a wetback looks like when he gets caught crossing the border. @Ilovebamf http://t.co/j3Uf1TYubO,0,1,0
1830,"What ppl expect, august aslina is a nig from New Orleans",0,1,0
1831,When a pussy nigga socks you and doesn't knock you out.,0,1,0
1832,"When it rains it's good ""go to the mall weather"" all the coons be at home",0,1,0
1833,Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.,0,1,0
1834,You are a jiggaboo...!,0,1,0
1835,You can't owe me shit ion trust niccas,0,1,0
1836,You state it gook,0,1,0
1837,You're just another nigguh.,0,1,0
1838,coons,0,1,0
1839,harm this pussy instead @ABC7: missing 26-yr-old USC medical student last seen Tuesday May harm himself http://t.co/evU04p6SUR,0,0,0
1840,in real life and online I follow that. sorry folks but just cause I look like a border hopper don't mean I am one. born and raised here,0,1,0
1841,inb4 you unfunny nigger kill yourself,0,1,0
1842,looking like a hillbilly and not matching is what I do best goodnight losers http://t.co/caGHBLKAXQ,0,1,0
1843,my mom tried to get me to buy beaner boots bc they were on sale like I'm not in a mariachi band please stop.,0,1,0
1844,redneck in the White House // Moccasin Creek &#128077;&#128076;,0,1,0
1845,tell the hating niggah,0,1,0
1846,they shot another monkey lmaooooooooooo,0,0,0
1847,"which one of these names is more offensive kike, wop, kraut, wetback jigaboo, towelhead, gook, or redskin.",0,1,0
1848,you're all niggers,0,1,0
1849,"@Pusha_TeeWat: Niggas fight in the NBA and they're called ""ghetto"" &amp; ""don't know how to act"" but there's a brawl in NASCAR and nobody sa&#8230;",0,1,0
1850,@Queen_Quita_: &#127908;&#128553;I just touchdown on pussy nigga!,0,1,0
1851,@RAAnonsense: I&#8217;m to the point where I&#8217;ll take a manual and not bitch about it.,0,0,0
1852,@RIPvuhsace: Most of yall females boring as fuck then yall wonder why niggas only talk about havin sex bc theres nothin else to talk abo&#8230;,0,1,0
1853,@RT_America: US Army removes &#8216;negro&#8217; as official reference to black people after public outrage http://t.co/qtiTEzE7Bh http://t.co/nudHr&#8230;,0,1,0
1854,@Ra_Shia: Quotable @ChrissiBaxter: If my man ain't appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth. You &#8230;,0,1,0
1855,@RobProvince: Do I suppokilling terrorists..... yes. Will I still mock hypocrites..... HELL YES!,0,0,1
1856,@SCAR_49: @16stanleys @odale_ese118 hahah that niggah got hella checked ! Do your thang Uce. #PowerCouple,0,1,0
1857,@SEMAJ_HOEE_: &#8220;@tiffanyluxride: Damn so many fake niggas &amp; bitches&#8221;,0,1,0
1858,@SammyLightning_: Phil Simms is a pussy @TNasty4Teen,0,0,0
1859,@ScottyRackss: My Wifi stronger then half y'all hoes relationships lol,0,0,0
1860,@StayLiftedd_: Anxiety is a bitch,0,0,0
1861,"@StephyRae7: pussies wanna use ""royal icing"" for their gingerbread houses...fuck that...ima use my homemade cream cheese frosting.",0,0,0
1862,@TaddSaelee: I was in her while her nigger was in there makin dinner,0,1,0
1863,@TaeCocky: I have 0 hoes,0,0,0
1864,@ThaReal_Elijah: Real niggah over here&#128175;&#128520;,0,1,0
1865,"@Thad_CastIe: Regrets are for pussies. Shit happens, deal with it",0,0,0
1866,@ThatKidJony: I'm trying to pass my nigguh. http://t.co/xwD8jPpLmH,0,1,0
1867,"@TheOneMiss_Luu: ""@ryrystine: Aye everyone buy some bombass brownies tomorrow from my wigga @JacklynAnnn"" They don't contain marijuana b&#8230;",0,1,0
1868,"@TheOrangeCone: That rocket blowing up reminds me of that time in college when I blew a tranny. But in my defense, I was drunk. Both tim&#8230;",0,0,0
1869,@TomOlson8: @1Dittlinger That has redneck written all over it lol. Drunks can use gravity to get down &#128563;,0,1,0
1870,"@TriggaTrav187: @Im_Yung_Jay working on diz music, be in studio soon nicca",0,1,0
1871,@TweetLikeAGirI: Cinco de way ho http://t.co/cM9JHHK41Y,0,0,0
1872,@Tweets2Sweet Or lack of &#8220;@HumbltonBanks Smh u niggers &amp; ur music knowledge&#8221;,0,1,0
1873,@UNCLERUCKUS_BD: Andrew Bynum got traded and then they waived him the very next day... a nigger can't keep a job,0,1,0
1874,@UNCLERUCKUS_BD: Somewhere in the ghetto it's a nigger getting shot over BBQ,0,1,0
1875,"@WayneDupreeShow: MT @COACHKtoLA: @waynedupreeshow is paid by white supremacist, they always get a negro to do their dirty work #Fergus&#8230;",0,1,0
1876,"@WolfpackAlan: Oreos: First you twist it, then you- aw crap, it broke.",0,0,0
1877,@YVNGRVPVNZEL: sundy a old school ho tho,0,0,0
1878,"@Yaremisxo: &#8220;@DonQuixtote: ""@Yaremisxo: Actually, I take that back &#128530; you niggas ain't loyal"" im loyal fam&#8221; nah negro nah",0,1,0
1879,@Yaremisxo: &#8220;@DonQuixtote: @Yaremisxo then how yall got here b&#8221; stfu negro,0,1,0
1880,"@___TheFuckery: ""@187XO_: ' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;"" nigga preeeeeeeach ! !",0,1,0
1881,@__nijel: Niggas be out here loving ALL they hoes...that's a no no.,0,1,0
1882,@_adrizzzle: Happy birthday to my chocolate brotha @1NOnlyDirtyMike &#127880;&#127881; love u hoe http://t.co/iQIxXX1ZNv,0,0,0
1883,@_elennamichelle: @erykahminor_ miss ya too nigger &#128539;&#128536;&#128536;&#128536;&#128536;&#128525;,0,1,0
1884,@_groovymovie: &#8220;@Shane_A1: Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;&#8221; smfh shit like that kill me,0,1,0
1885,@_iChrisP: &#8220;@Shane_A1: swear me n zee da only niccas who aint got da update yet&#8221;&lt;I'm right there wit cha bruh,0,1,0
1886,@_kivnaaa: @VivaLaKash &#128514;&#128514;&#128514; on God i be thinking that . lol people at school be showing me this nigguh videos . im like &#128563; he famous oss &#128514;,0,1,1
1887,"@_princessShy: pussy like girls&#128571;, damn is my pussy gay?",0,0,0
1888,@adubbFFamous: &#8220;@4MeSheWILL: Bring winter back... This 70 degrees at 7 am shit is for the birds&#8221;---Get The Fukkk Outta Here Bro!!,0,0,0
1889,"@amazingatheist: America is like a drunken redneck flailing his fists around, raving incoherently. He's kind of funny, but also you'r ...",0,1,0
1890,@binniemouse: @WhatsAshilmao i have morals negro. unlike you,0,1,0
1891,"@bitchdicknigga: @Tronkitty bet nigger, I'm waiting for the car keys",0,1,0
1892,@bniceloco: Charlie Sheen is the realest nigga alive http://t.co/pk0nEjIOVh,0,1,0
1893,@chvrchs: my rapper name would be nigger,0,1,0
1894,@clurfogarty: All Babies are born hipsters because they come out of the hospital in beanies.,0,1,0
1895,the #genesis of my tna watching is so bad I can't even mock-live tweet it,0,0,0
1896,the Hitman Holla vs Charlie Clips match-up is bittersweet. shit's gonna be cold cus HITMAN HOLLA GONNA WORK but it's his last battle.....,0,0,0
1897,the bae gettin her nips pierced &#128525;&#128525;,0,0,0
1898,"the microwave at work is broken, so my ghetto ass put a hamburger patty in the toaster to warm it up..",0,1,0
1899,"I feel like everytime a muslim community is suffering we staraising money, why dont we raise our voice and demands to end this bs. In this case we can pressure the terroristic government of Saudia Arabia to stop this.",0,0,1
1900,Inshallah.,0,0,1
1901,God help us all,0,0,1
1902,As Muslim I feel so sorry Muslims we are killing each other,0,0,1
1903,Subhan'Allah💔,0,0,1
1904,This is horrible and inhuman...my heais broken into many pieces😔😔😔,0,0,0
1905,this hurts,0,0,0
1906,Help suppo@purehands2,0,0,0
1907,"@dia_smiley_ Saudi hunny, being armed by America, UK & UAE is also contributing",0,1,0
1908,subhan Allah may Allah curse the wahhabists,0,0,1
1909,"Subhanallah, we will all be questioned about this, the least we can do is make Dua",0,0,1
1910,😢 So much pain and fear in this child's eyes - ya rab 😢,0,0,0
1911,Allah Rahem.,0,0,1
1912,I cannot imagine her trauma. Her little body need to be held and her wounds dressed. Her physical wounds and her emotional ones. She doesn't need to see war .. or pain 🥀,0,0,0
1913,😭😭😭😭 ya Allah reham😭😭😭😭,0,0,1
1914,This is so Sad😭💔 My Prayers are up for the people of Yemen🙏,0,0,1
1915,This world should just end. Ya Allah please put an end to the most suffering 😞💔💔💔,0,0,1
1916,O Allah rehem,0,0,1
1917,"Ya Allah this is such a shame ya Allah swt help these innocent children, help our Ummah, make them powerful in Imaan and strength against those who oppress them 😢🤲🏻",0,0,1
1918,This is so sad and heawrenching to see,0,0,0
1919,"💔💔💔How could someone cause such innocent children and any human being soooo much pain and sleep peacefully, they will have to answer to the one and only creator and the all powerful God (the king of kings) on the Day of Judgement. Who will save them then? May Allah(SWT) have mercy on all human beings suffering such atrocities. 😥 😠💔 ☝️",0,0,1
1920,Ya Allah 💔💔💔💔,0,0,1
1921,Subhan ALLAH,0,0,1
1922,Oh my Allah have mercy on these little angels!!!,0,0,1
1923,Looks like my instastories inspired your uploads of starving children,0,0,0
1924,the Saudi family is one of the most inhumane people in the world. 🖕#saudi,0,1,0
1925,May Allah bless them in abundance,0,0,1
1926,@ahmedakhonzada actually they really are I'm living in Europe but i was working in some restaurants where Arabs were the guests always.... They' like to order to much and I saw many time all the food they order goes to the 🚮🚮🚮..,0,1,0
1927,Thank you for raising awareness!!!,0,0,0
1928,Allah bless these folks and punish accordingly and even more tgose who do this to these people. Idc im allowed to make dua againts the oppressors,0,0,1
1929,It's so so sad that someone can play with the food and some others are starving 😢😢,0,0,0
1930,@un_apologatically_muslimah its so sad the sheikhs that call themselves the guardians of two holy mosques do the worst things ever,0,1,0
1931,Rot in hell Saudi Arabia's 😢,0,1,0
1932,@ahmedakhonzada yeah right but even random people are so cruel and not merciful...thats what makes me angry I don't know how rich Arabs can live like thet I can't understand.... They can feed poor people but it's like who cares they are just poor people,0,1,0
1933,The Saudis are given the holiest sites for the Islamic world. These are the people who are to care for them that disregard their own brothers and sisters,0,1,1
1934,JAK for raising awareness,0,0,0
1935,Please help them if you are fortunate enough. Allah help our human souls who are in need. Celebrities help and reach out @younesbendjima @frenchmontana @djsnake @willsmith @kimkardashian @djkhaled @jadapinkettsmith @krisjenner @theellenshow,0,0,1
1936,Our greatest enemy is within the ummah: Saud and his offspring,0,1,0
1937,How can we help them pls?,0,0,0
1938,@wrsngoth donate through the link on this pages bio x,0,0,0
1939,Salaam! Check out my page for Islamic shirts!,0,0,1
1940,"@qudsia84 @princesskh4nix @shamila73 @jellybabiesxxxxx @zuleikhamariam @s4lmap @mezzamiah @biila_x @rani.ox @g.a.s.uk guys, let's give whatever we can, even if it's just a little. Allah accept it for them and from us. Ameen. Tag your friends too. You know I don't normally do this, but I can't not tag you guys. ❤️",0,0,1
1941,@un_apologatically_muslimah well said,0,0,1
1942,@na2r4 Ameen 🙏🏽😢,0,0,1
1943,@ahmedakhonzada they are the most disgusting fake Muslims in the world!!!,0,0,1
1944,"Abu Huraira reported: The Messenger of Allah, peace and blessings be upon him, said, “Charity does not decrease wealth, no one forgives another except that Allah increases his honor, and no one humbles himself for the sake of Allah except that Allah raises his status.”
 Source: Ṣaḥīḥ Muslim 2588",0,0,1
1945,@ahmedsalat1 donate whatever we can,0,0,0
1946,"inna lilahi w inna ilayhi raji'oon, 😔",0,0,1
1947,"@eiv.al.tsec yes you can, pure hands has its own orphan sponsorship program",0,0,0
1948,Inna lilahy wa inna lilahy rajun,0,0,1
1949,May Allah grant her Jannah,0,0,1
1950,@eiv.al.tsec a charity called Human needs development. I have donated with them before,0,0,0
1951,"@jaffar.is.here but i feel it won't be enough, This is much worse because of some countries which are in control i think we have to stop eating fr a While or launch a campaign",0,0,0
1952,@nada2771 there is country a hunger strike being undertaken by a woman in America. Yemen needs help from many places. I try to help by sending money to help to buy food. Because the thing is. There is food in Yemen but people don't have the money to buy it,0,1,0
1953,She is beautiful!!! May her soul now takes it rest!! My GOD today how MUCH more will these wicked dog spirited males become! People are cold blooded blood thristy cold heartedly murdering the innocent ones instead of the GUILTY ones!!!,0,0,1
1954,@muslimsoftheworld1 could you kindly have a venmo setup( because a lot of us find it easier with venmo). We donate to you and you donate to them inshaAllah.,0,0,1
1955,@yours_1990 the thing is I just don't want to be responsible for any money. With the gofundme page the money goes straight to Pure Hands and that makes me feel a lot better!,0,0,0
1956,I hate the Saudi regime! May they face the wrath of God for killing innocent Yemenis,0,1,1
1957,@jaffar.is.here May allah bless u ameen🙌,0,1,1
1958,"Saudi Arabia 🇸🇦, doing a great job in Yemen 🇾🇪",0,1,0
1959,@nada2771 and you too. Inshallah it ends soon,0,0,1
1960,Mercy oh my Allah....mercy,0,0,1
1961,"May Almighty Allah grant her Jannatul Firdaus, Ameen.",0,0,1
1962,@noorsibgha @rahiquemakhtoom @aimu_mudassar @jia_muqeet Inna Lillahi Wa Inna ilaihi Rajiuun,0,0,1
1963,My cousin came back from the middle East and spoke with a guy in Yemen eating mud to stay alive it's very important we all help the poor it's our duty as Muslim,0,1,1
1964,"Simply devastating- Donating in the name of my daughter, Amal ❤️",0,0,0
1965,@samuraijan war criminals,0,0,0
1966,🙏🏾 This world is hell,0,0,0
1967,Damn to saudi Arabia that they call themseves muslim!,0,1,1
1968,May Allah give u strength and patience to receive the greatest reward of all for ur trial..Jannat!!! MashaAllah!,0,0,1
1969,"SubhanAllah such beautiful sentiments sister! you're a beacon of strength and may Allah bless you with ever more happiness, aameen 🙏",0,0,1
