,sentence,physics,race,religion
1223,@_sineadcostello abahahhahahahahahahhahahahabahahah omg,-1,-1,-1
1224,@george.tte I can't believe I found this,-1,-1,-1
1225,Is AVandolay with you lmao,-1,-1,-1
1226,@yasipeyjam she's not good for him.,-1,-1,-1
1227,@coralishernandez1238 I think he did change. She just couldn't let go of the past. Clearly she's not good at forgiveness and trusting even with her mom.,-1,-1,-1
1228,I feel like that witch is Kouyelling at you.,-1,-1,-1
1229,Que loook wooow fenomenal!!!!,0,-1,-1
1230,New hair 🔥🔥🔥🔥🔥💪🏼💪🏼💪🏼🔥🔥🔥love it,0,-1,-1
1231,Love the look lord 😍,0,-1,-1
1232,🙌🏼 haircut tho,0,-1,-1
1233,The most beautiful prank !!!!!!!!!,-1,-1,-1
1234,Show me how to fight for now!,-1,-1,-1
1235,AVandalay!!😂. Classic!!,-1,-1,-1
1236,@gemgoldy avandalay,-1,-1,-1
1237,@giglick thanks for the reminder 😜,-1,-1,-1
1238,@niccidawes look at the comments,-1,-1,-1
1239,@krishouse_ is that avandalay's exhibit??,-1,-1,-1
1240,Keep this look. U look amazing 💖💖,0,-1,-1
1241,👻🎃 Hv a happy Halloween,-1,-1,-1
1242,Zaddddy with the hair cut tho 🖤👻,0,-1,-1
1243,Enjoy the art,-1,-1,-1
1244,Where's your hair!?? @letthelordbewithyou,-1,-1,-1
1245,❤❤❤ LOVES PLEASE LIKE SOME OF MY APICTURES IF YOU FEEL LIKE IT. :) ❤❤❤,-1,-1,-1
1246,Omg the body😍😍😍😍🙌🏻🙌🏻,0,-1,-1
1247,@kimiaah @emmarahmani KWEENDALL,-1,-1,-1
1248,New,-1,-1,-1
1249,You're amazing! 🔥,-1,-1,-1
1250,Alright ladies....if you need me....Ima be at the gym...for the rest of my lifeeeeee😭😭😭😭🤣,-1,-1,-1
1251,Me coming out of my room when I've just straightened my hair @molliemcbride_ @bridget_crooke @mic_janee @tess.survivor @sophiashamy @joykluts,-1,-1,-1
1252,Yaaas,-1,-1,-1
1253,I'm in love 😫❤️,-1,-1,-1
1254,@_grace_walsh_ shes so fab❤️,0,-1,-1
1255,Love u,-1,-1,-1
1256,Please walk like this for the show pls,-1,-1,-1
1257,@kellyjaymurrell can you walk like this for me 😘,-1,-1,-1
1258,Kendalls bum rivalling Kims!,-1,-1,-1
1259,Back view also too Good ❤️❤️❤️❤️❤️,0,-1,-1
1260,"Oh maybe, Kourtney, Kim, Khloe, Ken n Kylie 🙈",-1,-1,-1
1261,Help me get to 400 followers please ❤️❤️,-1,-1,-1
1262,Legend woman ❤️❤️❤️,-1,-1,-1
1263,"wt i know it is a vs fitting, in fact they borrowed costumes from vs 😂😂😂 @tiffanyytng",-1,-1,-1
1264,You ladies are absolutely gorgeous,0,-1,-1
1265,Wow,-1,-1,-1
1266,Your asss tho 🙌,0,-1,-1
1267,❤❤❤ LOVES PLEASE LIKE SOME OF MY APICTURES IF YOU FEEL LIKE IT. :) ❤❤❤,-1,-1,-1
1268,@bundun.vol2 fkn goals,-1,-1,-1
1269,@wholelottamandz with what sisters?,-1,-1,-1
1270,oh my gosh!!!!! 🖤🖤🖤,-1,-1,-1
1271,@clairemvriee thought this was u,-1,-1,-1
1272,Very old,-1,-1,-1
1273,Best Halloween Costume of the year♥️♥️😅,0,-1,-1
1274,Literally my favourite Halloween outfit so far!! 🔥🔥🔥,0,-1,-1
1275,Happy Halloween momma,-1,-1,-1
1276,@prsclllvnsg your mum?😮😂😂,-1,-1,-1
1277,Beautiful!!!,-1,-1,-1
1278,The wig looks like chewbaccaa,0,-1,-1
1279,Cool,-1,-1,-1
1280,@_kelseyroyana_ stop it,-1,-1,-1
1281,@kajolkavita she's insane,-1,-1,-1
1282,@_arein_ this is the obvious next step post boots,-1,-1,-1
1283,"ily both, ok?",-1,-1,-1
1284,👈🏼👈🏼 follow me for best memes of the century😤 🚫🧢,-1,-1,-1
1285,Oo nice,-1,-1,-1
1286,but kendall still cuter🤷🏽‍♂️😘,0,-1,-1
1287,Your fav vs my favourite @kenny_rkt,-1,-1,-1
1288,Good afternoon,-1,-1,-1
1289,"I'm Christopher, I'm looking for a baby I can spoil with cash and gifts",-1,-1,-1
1290,@20_twistedfate_02 no one cares 😂 especially not @kendalljenner @kyliejenner,-1,-1,-1
1291,Candle,-1,-1,-1
1292,@rinatadominguez totally is,-1,-1,-1
1293,"Hey, I have a beauty account where I post makeup looks! I would appreciate it if you gave me a follow! My goal is to reach 700 before the year ends!☺️💗 Thanks in advance🤗",-1,-1,-1
1294,Miss Frosh💋💄@kendalljenner,-1,-1,-1
1295,I'm so jealous,-1,-1,-1
1296,damn u fine 😍🔥👻,-1,-1,-1
1297,Y'all so silly,0,-1,-1
1298,@nathan__mcsweeney next yr?,-1,-1,-1
1299,@chloethistle Ryan's 18th,-1,-1,-1
1300,@alexxandra.marie omg bby! You and I would be perfffff for lady fembots! I miss you lots I hope you're enjoyin the sunshine and I hope you are smiling tons!,-1,-1,-1
1301,Everything😍😍😍,-1,-1,-1
1302,Lol you turnt fa dis one,-1,-1,-1
1303,Yeah baby.,-1,-1,-1
1304,I ship,-1,-1,-1
1305,💗 Gorgeous,-1,-1,-1
1306,@maddiemotherway @nikki__m0use our look!,-1,-1,-1
1307,U rock,-1,-1,-1
1308,Lb,-1,-1,-1
1309,love your dress 👗 great idea 💥🤩,0,-1,-1
1310,First ♥️🔥😍💯,-1,-1,-1
1311,@gorgeous.jayyy they didn't get the memo 😂😂😂 so they're just gonna troll instead lol,-1,-1,-1
1312,@_harpersman_ CAPTION,-1,-1,-1
1313,Your eyes 😳,0,-1,-1
1314,shook 👻🔥,-1,-1,-1
1315,Scorpios unite💪 it's almost our birthday!💞😘,-1,-1,-1
1316,Take it off ok,-1,-1,-1
1317,okay what waist?,0,-1,-1
1318,That's scary good for Halloween this girl needs to eat proper lamb with mashed and some desselol,0,-1,-1
1319,organs S n A t C h E d,-1,-1,-1
1320,WHATTTTT🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,-1,-1,-1
1321,Uau🌟🍃🌹,-1,-1,-1
1322,SLAY 🔥🔥💥💥,-1,-1,-1
1323,cake,-1,-1,-1
1324,Infinity leg...👌,0,-1,-1
1325,Lb,-1,-1,-1
1326,@wends_t when u have to push start,-1,-1,-1
1327,legs for days 🔥🔥🔥,0,-1,-1
1328,That's a cool car😀😀😀,-1,-1,-1
1329,Beauty body,0,-1,-1
1330,You like this one @yourztruly.h,-1,-1,-1
1331,@__yasmin.a I'm not a slag I respect women I need to see the face,-1,-1,-1
1332,@yourztruly.h yeah yeah that's what they all say,-1,-1,-1
1333,@desperado354 has aids and wants to see other women othen me,-1,-1,-1
1334,"👀""WOW""👀",-1,-1,-1
1335,"@snugzz702 nope🤷‍♀️ she got her butt done too and I'm not even mentioning the amount of face surgeries! The most natural and real is kourtney, hun",0,-1,-1
1336,@noora__q__ it's not real anymore🤷‍♀️she got it done this summer. Check the pics,-1,-1,-1
1337,So hot,0,-1,-1
1338,I can look at this all day,-1,-1,-1
1339,i die 💀🖤🔥,-1,-1,-1
1340,Everything,-1,-1,-1
1341,Classic pair :-),-1,-1,-1
1342,Torquey Diff ...,-1,-1,-1
1343,@jj.hebersleeping bag orrrr... 👀 but you're cute. so it still looks cute.,0,-1,-1
1344,@springingj super puff,-1,-1,-1
1345,Lb,-1,-1,-1
1346,of course i remember. what's wrong? :),-1,-1,-1
1347,She is so beautiful. Very sweet video,0,-1,-1
1348,Lb,-1,-1,-1
1349,Omg never realized how much she and north look alike,0,-1,-1
1350,Cutest wow 😍,0,-1,-1
1351,So beauty person @kimkardashian you are wonderfull ❤️,0,-1,-1
1352,@kimberly_lorraine1989 right! I said the same thing,-1,-1,-1
1353,Oooh😢...,-1,-1,-1
1354,Awww so sweet,-1,-1,-1
1355,"@kendalljenner One of the best videos ever, ""she got a boyfriend"" 🤣🤣🤣🤣🤣🤣🤣 beautiful Precious Memories. I know you guys really miss your dad and I'm sure he smile down at you guy's for being such beautiful ladies & and doing what you love doing the best.",-1,-1,-1
1356,This is absolutely beautiful...happy belated birthday ❤️,-1,-1,-1
1357,"Awesome, Thanks To Your Dad For All Your Childhood Memories.....💗❤💖👧🍧🍰🍨🎂",-1,-1,-1
1358,@kimberly_lorraine1989 and Kim dont liked this post or comment even..🤔🤔,-1,-1,-1
1359,This is so sweet 😭😭😭❤️,-1,-1,-1
1360,this kind of makes you seem like normal people,-1,-1,-1
1361,Happy birthday Kim😚😚,-1,-1,-1
1362,Nice good,-1,-1,-1
1363,Amazing 💛💙,-1,-1,-1
1364,Body goals😍😍😍 @kyliejenner,0,-1,-1
1365,I wanna try the blue fanta,-1,-1,-1
1366,"@nata_plane stop trying to scam people, u fakeass",1,-1,-1
1367,Fanta yellow is the best 💛💛💛,-1,-1,-1
1368,I injoy drink beauty lidys,-1,-1,-1
1369,Yesss pleaseeee✨🤣✨,-1,-1,-1
1370,So good!!!!,-1,-1,-1
1371,Red n purple... The hottest. ;),-1,-1,-1
1372,Outfits are lit 🙌🏼 the idea is good but how comes you dont know what to do with your bodies 😅 you're all look stuck in your selves,0,-1,-1
1373,@djchatfield looks like they were trying to do a boomerang lol,-1,-1,-1
1374,YOU NEED A PROFESSIONAL MUSIC VIDEO? HIT ME UP💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌,-1,-1,-1
1375,Hi✋™I am a graphic designer💫💫.HMU👆 to get super cool designs🎉🎉of your illustrated and cartooned🎨📷character of your self💯💯,-1,-1,-1
1376,@abbiehegarty this is better then that other idea you have,-1,-1,-1
1377,"No, i don't!!",-1,-1,-1
1378,Most definitely😂 @kyliejenner,-1,-1,-1
1379,I'm sure she knows the history of Fanta soda and Nazi Germany.,-1,-1,-1
1380,*when ur rich,-1,-1,-1
1381,@truelifeofmine *changes,-1,-1,-1
1382,Dead 😂 @bliponascreen,-1,-1,-1
1383,This is too much,-1,-1,-1
1384,Very wonderfuuuul,-1,-1,-1
1385,Love that ❤,-1,-1,-1
1386,You ate such a great mom and woman so proud of what you have accomplished good luck bbg,-1,-1,-1
1387,I love you,-1,-1,-1
1388,@paulaoneill665 naw like whats this about,-1,-1,-1
1389,Check us out 🔥🔥🔥🔥🔥,-1,-1,-1
1390,Who comes up with these fantastic creative ideas? @kyliejenner,-1,-1,-1
1391,Weird flex but okay,-1,-1,-1
1392,Incredible photo ⭐️💫✨⚡️,-1,-1,-1
1393,so beauty,0,-1,-1
1394,YES MAMA,-1,-1,-1
1395,Beautiful 🔥🔥🔥🔥🔥🔥🔥🔥,0,-1,-1
1396,That is a woman❤️,-1,-1,-1
1397,Queeen,-1,-1,-1
1398,ANGEL 🌞,-1,-1,-1
1399,Okay hot mom snapped,0,-1,-1
1400,Our guardian angel!!,-1,-1,-1
1401,How is she even real😩 @oliviafawbert,-1,-1,-1
1402,beauty and a beast💕,0,-1,-1
1403,Gorgeous 👌👌👌,0,-1,-1
1404,┴┬┴┤( ͡° ͜ʖ├┬┴┬ HEY KIDS DO YOU WANT SOME DANK MEMES? Fw @berry.macockener,-1,-1,-1
1405,Wow 😍,-1,-1,-1
1406,Wow 😊 great beauty and lovely charming 😊amazing,0,-1,-1
1407,omg my mom!😍,-1,-1,-1
1408,The prettiest mom😘😍,0,-1,-1
1409,Her bra looks so basic,0,-1,-1
1410,"Wish I were, built like you😍😭😭",-1,-1,-1
1411,@cleanzybeanzy everyone slagging the bra 😂😂 same as my tanning bra that you were disgusted with exact same 😂😂,0,-1,-1
1412,Wow,-1,-1,-1
1413,You look better than @victoriassecret models! ❤️❤️❤️,0,-1,-1
1414,nice body 😍😍😍,0,-1,-1
1415,@kateszepanowski lets get a mirror like this for the lounge area,-1,-1,-1
1416,Candice still the best,-1,-1,-1
1417,Are u even real?💕,-1,-1,-1
1418,Nice boobs,0,-1,-1
1419,Ohhhh WOOOOOAW,-1,-1,-1
1420,"You're beautiful, I love you!!!",0,-1,-1
1421,I've have a question....how does your hair flow every time when you take pictures...👱,0,-1,-1
1422,Lbb,-1,-1,-1
1423,I had this one! Lol 💗,-1,-1,-1
1424,Totally hair,0,-1,-1
1425,"Thank goodness it's not a Big plastic boll , Just a hot Kylie",-1,-1,-1
1426,"@with_wings_reiki this is our Barbie, Marissa!!",-1,-1,-1
1427,Iloveyou Queen👑,-1,-1,-1
1428,Beautiful barbie 💜🔥,0,-1,-1
1429,Doll look,0,-1,-1
1430,the perfect Barbie,-1,-1,-1
1431,Nicki minaj revenge 🙊,-1,-1,-1
1432,I still have it 💗 I'm so lucky 🌸😍,-1,-1,-1
1433,hey!!! will you please check me out?🥰 i'm a 14 year old business owner in need of some support!!❤️,-1,-1,-1
1434,Supper hott 🔥🔥,-1,-1,-1
1435,Beauty,0,-1,-1
1436,Follow for more screenshots of Kylie Jenner,-1,-1,-1
1437,Follow,-1,-1,-1
1438,For,-1,-1,-1
1439,More,-1,-1,-1
1440,Screenshots,-1,-1,-1
1441,Of,-1,-1,-1
1442,Kylie,-1,-1,-1
1443,Do you love Kylie? Follow for more screenshots!! ❤❤❤❤❤❤,-1,-1,-1
1444,Love u gal,-1,-1,-1
1445,Very nice,-1,-1,-1
1446,Winning costume🏆,-1,-1,-1
1447,Barbie👌,-1,-1,-1
1448,@genie_cardoso ouch that stung but so true 🤣,-1,-1,-1
1449,You are so beautiful!,0,-1,-1
1450,Fire! 😍,-1,-1,-1
1451,VOTE ✍🏽✍🏼,-1,-1,-1
1452,Barbie 😍,-1,-1,-1
1453,Wow nice 💃💗💗🎃🎉🎉🎉🎊🔃,-1,-1,-1
1454,BARBIE BADIESSS,-1,-1,-1
1455,Her contact lenses are from @luxelenses for all you asking,-1,-1,-1
1456,@joanne.anita her lenses are from @luxelenses,-1,-1,-1
1457,Barbydoll 👯❤,-1,-1,-1
1458,Wish to be by your side some day,-1,-1,-1
1459,I freakin love this !!!!!!😍,-1,-1,-1
1460,@trishbrie I know so good!,-1,-1,-1
1461,I've been posting churros for almost 2 months and still haven't hit 2K!!! Follow me for daily quality content 🥖🥖🥖 @dailychurros 💖,-1,-1,-1
1462,WHY AREN'T YOU A TOP MODEL again? 🤔,-1,-1,-1
1463,DOLL 😍😍😍😍😍,-1,-1,-1
1464,It's funny how Nicki Minaj and styles being bitten by a Kardashian you guys are nothing makes no sense copycats m.,-1,-1,-1
1465,Totally copycatting Nicki Minaj #nickiminaj ......,0,-1,-1
1466,I post Kylie Jenner pica,-1,-1,-1
1467,I post Kylie Jenner screenshots. If you love them give me a follow! Daily posts 💓💓💓💓,-1,-1,-1
1468,@kourtneykardash always,-1,-1,-1
1469,@harryjstephenson hers is yh,-1,-1,-1
1470,@asikomotu it's cute how that's the only thing you can say 💀,-1,-1,-1
1471,Its not barbie its erotic barbie😂😂,0,-1,-1
1472,Love this @don.swim !!!,-1,-1,-1
1473,Absolutely wow! 😍,-1,-1,-1
1474,@kirsty_roome like how is it even fair?,-1,-1,-1
1475,So pretty,0,-1,-1
1476,Love thissssss 💕💕,-1,-1,-1
1477,Stunning😍😍😍,0,-1,-1
1478,🤩 THIS IS SO COOL,-1,-1,-1
1479,We both have lanky fingers,0,-1,-1
1480,Love💞💋😘,-1,-1,-1
1481,I love her with blue eyes 👀 she got me hooked on the @luxelenses contacts 😭,0,-1,-1
1482,Perfecttttt😍😍😍😍💕❤️,-1,-1,-1
1483,Omg yas 😍😍😍😍,-1,-1,-1
1484,❤️❤️Barbie Kylie,-1,-1,-1
1485,Who is this?,-1,-1,-1
1486,I dont get it . What's your costume you're already made from plastic 😂,1,-1,-1
1487,Cheap Barbie 😅😅,-1,-1,-1
1488,@thebeautyofplanetearth agreed,-1,-1,-1
1489,@desiree.marie.g or it was her Halloween costume?,-1,-1,-1
1490,Amazingggg,-1,-1,-1
1491,You are plastic,1,-1,-1
1492,For sure you are made of plastic,1,-1,-1
1493,I dont get it. What's your costume? You're already made from plastic 😂,1,-1,-1
1494,Danm she is soo hot and soo idiot at the same time,0,-1,-1
1495,Omg....This is creepy and disgusting,1,-1,-1
1496,@emilieharbo its fantastic💓,-1,-1,-1
1497,Woow gorgeous ♥️😍,0,-1,-1
1498,@kaylakmakeup I can't 😍 every halloween costume is amazing,-1,-1,-1
1499,Beautiful,-1,-1,-1
1500,Wow 💕,-1,-1,-1
1501,Don't be dramatic it's only some plastic no one will love you if you're unattractive ☺,1,-1,-1
1502,Nice,-1,-1,-1
1503,Ewwww,-1,-1,-1
1504,Don't be dramatic it's only some plastic no one will love you if you're unattractive ☺,1,-1,-1
1505,Haha,-1,-1,-1
1506,@fly2bexact I'm tryna see these comments 😂🤦🏾‍♀️,-1,-1,-1
1507,Wow really good,-1,-1,-1
1508,Life in plastic surgery.. Yeah it's fantastic!! 😏😏😏😐😐😐,-1,-1,-1
1509,@ahnafxshahriar lol man 😂,-1,-1,-1
1510,@lawlawland_ no one asked to compare,-1,-1,-1
1511,You're finally now in your true form,-1,-1,-1
1512,Yes,-1,-1,-1
1513,@cws__x I would sell it and donate the money to charities and homeless and gofundme for kids. I don't own a car or my own home,-1,-1,-1
1514,@sophiemvincent no,-1,-1,-1
1515,@khloekardashian lol I love you Khloeeee,-1,-1,-1
1516,I Hope i can make my mom one day also happy like that! Hard work pays off! #workhard ♥️ @kyliejenner,-1,-1,-1
1517,Its as if she has never been in a ferrari even tho she could afford a few of em,-1,-1,-1
1518,@breephoenix76 lol sure you would.,-1,-1,-1
1519,We have to stop shoving money down their throats tbh,-1,-1,-1
1520,Birthday gift daw @_angel.juan where's mineeee,-1,-1,-1
1521,Goals😍,-1,-1,-1
1522,@luciarafeletos hahahahaha exactly,-1,-1,-1
1523,Mygad😍😍,-1,-1,-1
1524,Awww,-1,-1,-1
1525,Is someone Gift me money that this car costs .Then atleast I can have my own house with lots of basic needs.😣😣😣😣,-1,-1,-1
1526,@carla_khani plis God😩,-1,-1,-1
1527,Haha love it 😂👍,-1,-1,-1
1528,Soooooo cute,-1,-1,-1
1529,Is that wizard of Oz custome?,-1,-1,-1
1530,@zachking wizard of oz,-1,-1,-1
1531,BRAZZER,-1,-1,-1
1532,So Ready For Halloween! 😎✌,-1,-1,-1
1533,Hey follow me,-1,-1,-1
1534,Wow I wanna play this role ❤️🤖❤️,-1,-1,-1
1535,Dead meme body,-1,-1,-1
1536,@mero_naam_ethan_ho i think he died😐,-1,-1,-1
1537,You look like a kkk member 😂,-1,-1,-1
1538,Nice man I think great feelings😍😍🤗🤗😊😊,-1,-1,-1
1539,Tin man and Dorothy😂😍,-1,-1,-1
1540,Subscribe @pewdiepie if you love @pewdiepie and you don't like @tseries.official .❤️❤️ /Subscribe to @pewdiepie ❤️❤️❤️,-1,-1,-1
1541,Subscribe to @pewdiepie on YouTube,-1,-1,-1
1542,Awwwww😍❤️,-1,-1,-1
1543,That's such an AMAZING costume. You both are SOOOOO kyute!!!,0,-1,-1
1544,Pls reply for me and please follow me,-1,-1,-1
1545,happy halloween! if you reply to my message i'm going to be so happy!! 😁😁,-1,-1,-1
1546,How do u do your magic?! It's amazinggggggg,-1,-1,-1
1547,🔥🔥kenya tuned it's awesome,-1,-1,-1
1548,Kkk and young lady. My favorite,-1,-1,-1
1549,See my Message @anuj.bag.969,-1,-1,-1
1550,Zacky boy🔥🔥🔥 #follow @jasmine_d_mylifemystory,-1,-1,-1
1551,Hi Zack 🙋,-1,-1,-1
1552,You two are so CUTE !!! ≧∇≦,0,-1,-1
1553,U probablly won't respond so idk what am i doing here. (Bet u 100000£ he wont respond),-1,-1,-1
1554,Follow him👌 😍😂 @mariam3095,-1,-1,-1
